Station Name,ZIP,Latitude,Longitude,ID
Quality Nissan - Temecula,92591,33.516768,-117.155039,39949
Tracy Nissan,95304,37.75990555,-121.4632052,39951
Nissan of Tustin,92782,33.72484,-117.799302,39952
Nissan of Vacaville,95687,38.381441,-121.941218,39953
Champion Nissan,91355,34.420546,-118.557774,39954
Vallejo Nissan,94590,38.118088,-122.255493,39955
Valley Hi Nissan,92394,34.517883,-117.3219,39956
Nissan of Visalia,93292,36.32327,-119.27569,39957
West Covina Nissan,91791,34.074227,-117.890899,39959
Firkins Nissan,34207,27.462023,-82.578036,39962
Maus Nissan,34448,28.848733,-82.57947,39963
Deland Nissan,32720,28.983689,-81.300079,39964
Delray Nissan,33483,26.435016,-80.072333,39965
Fort Lauderdale Nissan,33316,26.109825,-80.137099,39966
Westside Nissan,32210,30.288306,-81.730832,39967
Fuccillo Nissan,32244,30.212415,-81.736209,39968
Rountree-Moore Nissan,32055,30.18082,-82.702224,39969
Bill Seidle's Nissan,33172,25.783121,-80.366772,39970
Palmetto 57 Nissan,33055,25.9262,-80.292105,39971
AutoNation Nissan - Miami,33135,25.76506,-80.250516,39972
AutoNation Nissan - Kendall,33157,25.609391,-80.348241,39973
AutoNation Nissan - Pembroke Pines,33024,26.007358,-80.263072,39974
Alan Jay Nissan,33870,27.485756,-81.481603,39975
Wallace Nissan,34997,27.152729,-80.217708,39976
Courtesy Nissan - Tampa,33614,27.995139,-82.506186,39978
Ferman Nissan - North Tampa,33612,28.049764,-82.458596,39979
Sutherlin Nissan,32962,27.585356,-80.376442,39980
City of West Palm Beach - City Center Garage,33401,26.713894,-80.05421,39981
Hill Nissan,33884,27.982961,-81.676059,39982
Sutherlin Nissan - Mall of Georgia,30519,34.075281,-83.98366,39983
Nalley Nissan of Atlanta,30360,33.907866,-84.283186,39985
Gwinnett Place Nissan,30096,33.967935,-84.146036,39986
Stone Mountain Nissan,30047,33.841932,-83.905677,39988
AutoNation Nissan - Thornton Road,30122,33.784015,-84.612737,39989
AutoNation Nissan - Marietta,30060,33.92909,-84.50889,39990
Nissan South,30260,33.566938,-84.344405,39991
Regal Nissan,30076,34.022437,-84.327529,39992
Nissan South Union City,30291,33.565412,-84.521117,39993
Five Star Nissan,31088,32.555572,-83.66552,39994
New City Nissan,96819,21.335175,-157.88225,39995
Jim Falk Motors - Maui,96732,20.8891,-156.458605,39996
King Windward Nissan,96744,21.399116,-157.799326,39997
Tony Nissan,96797,21.42849,-157.998343,39998
Municipal Garage,21202,39.291785,-76.610539,40012
Bel Air Nissan,21014,39.505659,-76.382317,40018
Community College of Baltimore County (CCBC),21228,39.256947,-76.730918,40020
Younger Nissan,21704,39.391175,-77.407835,40025
Criswell Nissan,20874,39.177414,-77.249773,40026
Passport Nissan - Marlow Heights,20746,38.82681,-76.923233,40029
Darcars Nissan,20855,39.113757,-77.161016,40030
Herb Gordon Nissan,20904,39.077447,-76.947933,40033
Lawson Parking Ramp,55102,44.946327,-93.095535,40046
Lower Town Parking Ramp,55101,44.947042,-93.088226,40047
Currie Maintenance Facility,55415,44.977961,-93.282508,40053
St. Paul Natural Resources Department,55108,44.973838,-93.156808,40056
St. Paul Public Works Maintenance Garage,55103,44.967593,-93.127742,40057
World Trade Center Parking Ramp,55101,44.948972,-93.0962,40063
Modern Nissan - Concord,28027,35.392063,-80.622777,40066
Fred Anderson Nissan,28304,35.042419,-78.956747,40067
Vann Yorks High Point Nissan,27260,35.937981,-79.996012,40068
Nissan of Lumberton,28358,34.634487,-78.997134,40069
International Brotherhood of Electrical Workers 569 - NECA Electrical Training Center,92123,32.823912,-117.12114,40185
Clemson Area Transit,29631,34.702398,-82.801828,40248
James River Air Conditioning,23230,37.578536,-77.48754,40255
NV ENERGY 6100 NEIL RD 4,89511,39.467032,-119.779038,40367
PIE AE OTC 3FL PKGSTA3,78704,30.256917,-97.749169,40372
AT&T,75201,32.779791,-96.7990454,40376
New River Nissan,24073,37.1581,-80.4203,40380
Hyman Brothers Nissan,23113,37.50418,-77.61949,40382
KEY CENTER KEY CENTER 6,98004,47.616104,-122.19696,40383
KRC SKYLINE SKYLINE #1,98004,47.61434,-122.194037,40384
PUBLIC STATIONS PRINCE CLUB E,53704,43.121878,-89.309902,40389
PUBLIC STATIONS MID LIB GP,53562,43.094649,-89.50964,40390
Smart Center San Diego,92111,32.82408524,-117.1471252,40407
LEESBURG FL LIBRARY 01,34748,28.811736,-81.875204,40427
CITY OF HOLLAND 127 E 8TH,49423,42.790376,-86.101511,40444
3M Customer Innovation Center,55119,44.96232,-93.0005,40459
Harper Corp,29601,34.848783,-82.401211,40482
South Carolina Technology and Aviation Center,29605,34.756982,-82.383799,40522
Stone's Cove Kitbar,20171,38.951695,-77.409238,40565
County of Greenville - County Square,29601,34.840912,-82.400037,40570
Furman University - Admissions Building,29613,34.926241,-82.433164,40571
Figaro Restaurant,6082,41.997588,-72.583384,40572
Victor Building Parking Garage,20001,38.899392,-77.024385,40593
Jupiter Town Hall Complex,33458,26.9322,-80.1027,40594
City of Auburn Hills - Log Cabin Streetside Parking,48326,42.6336,-83.220931,40596
DTE Energy - Caniff Service Center,48211,42.395383,-83.074263,40599
DTE Energy Headquarters - Executive Garage,48226,42.334321,-83.056903,40600
DTE Energy - Headquarters Visitor Lot,48226,42.33375168,-83.05662,40601
DTE Energy - Warren Service Center,48204,42.344978,-83.128128,40602
MGM Casino - Public Parking Structure,48226,42.33476,-83.0608,40603
City of Rochester - City Hall & Municipal Park,48307,42.683212,-83.1366,40607
City of Rochester - Huntington Bank,48307,42.678841,-83.132684,40608
Village of Rochester Hills,48309,42.682914,-83.193236,40609
City of Saline - City Parking Lot #2,48176,42.166498,-83.780162,40610
Cuyahoga Community College - Advanced Automotive Technology Center,44130,41.36684,-81.7638,40613
Crystal Mountain Resort & Spa,49683,44.520371,-85.991356,40653
Annapolis Friends Meeting,21401,39.001676,-76.525253,40689
Quigley Chevrolet,19503,40.397876,-75.588988,40697
Richmond Ford Lincoln,23230,37.578775,-77.489409,40701
Emagine Entertainment,48067,42.455,-83.131111,40704
Marriott Hotel - Underground Deck,27601,35.772881,-78.638502,40745
City of Raleigh - Performing Arts Center Deck,27601,35.772619,-78.641492,40747
City of Raleigh - Wilmington Station Deck,27601,35.77937,-78.638203,40751
Southern Oregon University - Lot 8,97520,42.187149,-122.689496,40752
Mentor Graphics,97070,45.317487,-122.759692,40765
Atmosera,97005,45.475743,-122.776517,40775
Clackamas County Sheriff's Office - Brooks Building,97015,45.43039547,-122.5722027,40777
Jim Ellis Chevrolet,30341,33.90999,-84.2914,40790
O'Hare Airport - Short Term Parking,60666,41.97850582,-87.90328,40794
Rivers Casino,60018,41.99774,-87.864217,40806
EBSCO,1938,42.677227,-70.839264,40811
WATERFORD GROUP COURTYARD 2,3301,43.21772,-71.536324,40840
Neal's Garage,27705,36.009999,-78.921405,40854
SHERWOOD CANNERY #1,97140,45.355354,-122.840126,40904
SHERWOOD CANNERY #2,97140,45.356319,-122.838837,40905
SHEALY-COLUMBIA COUNTER SALES,29172,33.931732,-81.059303,40940
Kum & Go #408,72712,36.379802,-94.177871,40965
OUC CAY COMMONS 01,32819,28.424816,-81.445089,40978
OUC DOMINOS UNIT 01,32809,28.470548,-81.396861,40979
OUC VISTA CAY 01,32819,28.429047,-81.44937,40983
OUC WINGATE 1,32819,28.485994,-81.457176,40984
Kum & Go #206,50325,41.607327,-93.735902,40996
Kum & Go #134,52556,41.00709,-91.981752,40997
Kum & Go #572,50322,41.645933,-93.769432,40998
CHARLES COUNTY INDIAN HEAD1,20640,38.623533,-77.086898,41006
CHARLES COUNTY CRAIN CENTER1,20664,38.369101,-76.960389,41007
Haworth Inn & Conference Center,49423,42.78875732,-86.10360718,41025
DTE Energy - Allen Road Center,48122,42.292146,-83.178699,41043
Novus - Employee Parking,63304,38.709309,-90.683128,41047
Giant Eagle - Warehouse,15205,40.453507,-80.085371,41049
TC Chevrolet,97520,42.219548,-122.740005,41085
Florida Power & Light - Central Garage,33130,25.7703,-80.196621,41093
Florida Power & Light - Automotive Engineering Center,33407,26.769595,-80.102645,41096
Florida Power & Light - Jupiter Service Center,33458,26.932602,-80.118594,41099
Florida Power & Light - Customer Service East,33407,26.764076,-80.10151,41100
Florida Power & Light - LeJeune Flagler Office,33134,25.770827,-80.264645,41101
Florida Power & Light - Dade Meters Distribution,33166,25.833883,-80.313867,41102
Randolph-Macon College - Andrews Hall,23005,37.764986,-77.476715,41108
Saint Francis Eastside Hospital - Bon Secours Health System,29615,34.850504,-82.322852,41121
Fred Caldwell Chevrolet,29710,35.105398,-81.208515,41122
Meridian Associates Inc,1915,42.562222,-70.88959,41127
Smithsonian Environmental Research Center (SERC),21037,38.893647,-76.539373,41230
NV ENERGY NV ENERGY 03,89146,36.145081,-115.227058,41237
James J Peters VA Medical Center,10468,40.867403,-73.906405,41240
Greenville-Spartanburg International Airport - National Car Rental,29651,34.889277,-82.215666,41263
Greenville-Spartanburg International Airport - Parking Lot B,29651,34.889453,-82.215505,41264
PIE AE ANIMAL SERVICE2,78702,30.251357,-97.689015,41265
PIE AE PUBDITTMAR2,78745,30.18534,-97.801184,41266
PIE AE MILWOOD LIB 2,78727,30.422284,-97.71646,41269
PIE AE PUB-STDAVIDSST1,78701,30.268887,-97.738936,41272
Mountain View Civic Center Garage,94041,37.390383,-122.0827,41347
Towers at Great America,95054,37.397144,-121.976831,41351
Advanced Micro Devices Inc,95054,37.38237,-121.970806,41352
Harrisonburg Electric Commission,22801,38.447533,-78.870744,41395
Country Chevrolet,55302,45.256075,-94.107832,41446
City of Kingsport - Parking Garage,37660,36.547921,-82.56179,41483
PUBLIC STATIONS FITCHBURG CC,53711,43.002006,-89.423463,41520
PUBLIC STATIONS LAKE ST ADA,53715,43.074008,-89.397267,41524
PUBLIC STATIONS VILAS ZOO ADA,53715,43.058323,-89.410359,41525
Marsh Street Parking Structure,93401,35.279705,-120.6609,41526
Wilkerson Nature Preserve Park,27614,35.92353,-78.599883,41553
Caplan's Rainbow Parking,98104,47.604115,-122.332907,41579
Airlie Center,20187,38.7566,-77.793511,41581
HIGHLANDCHEVRON HIGHLAND DUAL 1,97005,45.475962,-122.825561,41758
Arlington County CSW,22201,38.889751,-77.08499,41772
IBEWLOCAL26JATC MANASSAS 1,20109,38.803836,-77.516487,41773
CITY OF SEATAC CITY HALL 1,98188,47.434021,-122.273183,41776
Puget Sound Energy,98409,47.22213,-122.478493,41779
TPU TPU HQ #6,98409,47.228593,-122.484226,41780
LEE COUNTY GOV ADMIN EAST,33901,26.642789,-81.869132,41800
OUC SHERATON UNIT 1,32819,28.463514,-81.461419,41809
OUC OUC GARDENIA 01,32839,28.503733,-81.422651,41810
CITY OF TAMPA TWIGGS GARAGE 1,33602,27.951258,-82.451781,41814
DTE Energy - Ann Arbor Ashley Mews Building,48104,42.277419,-83.749477,41828
DTE Energy - Redford Service Center,48239,42.374558,-83.281933,41836
CLT AIRPORT BV2 BASEMENT 1,28208,35.233542,-80.936932,41847
PALMER SQUARE CHAMBERS GARAGE,8542,40.350118,-74.662732,41849
Mission Trail Baptist Hospital,78235,29.343808,-98.436931,41941
Department of Accounting General Services - Hawaii State Motor Pool,96813,21.303788,-157.860031,41982
Hawaii State Capitol Basement Parking Garage,96813,21.30703,-157.857725,41984
Hawaii State Office Tower,96813,21.309472,-157.857848,41985
Ka'ahumanu Hale First Circuit Court Parking Garage,96813,21.302295,-157.861322,41986
Sheraton Waikiki,96815,21.27871,-157.83013,41987
Waikiki Beach Marriott,96815,21.272518,-157.823246,41988
McHenry Row - Harris Teeter,21230,39.26894,-76.5996,41989
American Bush - Solar Canopy,84115,40.714413,-111.900552,42013
Anchor Nissan,2896,41.96108,-71.494611,42016
Net Zero USA,30004,34.138312,-84.251109,42032
Ashforth,6905,41.071157,-73.549133,42043
City of Tacoma - Municipal Building,98402,47.255854,-122.44172,42044
CITY BRADENTON RIVERWALK,34205,27.499076,-82.569442,42110
Orlando Health - Dr. P Phillips Hospital,32819,28.429987,-81.475116,42124
OUC OUC PERSHING 01,32822,28.499373,-81.303897,42125
OUC OC FAMILY SERV,32806,28.51288,-81.358702,42131
DON CESAR HOTEL EV CHARGER 01,33706,27.709441,-82.736735,42136
HARVARD PILGRIM HPHCQ2,2169,42.232376,-71.019877,42169
GVSU CAMPUS SEWARD RAMP 1,49504,42.964844,-85.681992,42178
NEMC GREEN HCOC III,48377,42.499039,-83.439339,42186
Duke Energy,45202,39.09971237,-84.50933838,42196
Park 'N Fly,77032,29.94917,-95.33138,42209
BELLEVUE SBCC #2,98006,47.568871,-122.145285,42228
SAMMAMISH GARAGE 1,98075,47.601657,-122.036938,42240
CITY BRADENTON JUDICIALGARAGE2,34205,27.493279,-82.573234,42285
Embassy Suites Hotel - Waikiki Beach Walk,96815,21.279142,-157.831689,42382
Ohana Waikiki East,96815,21.277846,-157.825052,42384
Kwik Star #490,50613,42.470441,-92.447165,42385
Kwik Star #468,50616,43.064697,-92.679504,42386
Kwik Star #495,52003,42.491964,-90.702489,42387
Kwik Trip #622,55920,44.029434,-92.647766,42388
Kwik Trip #497,55925,43.923929,-91.438722,42389
Kwik Trip #316,55350,44.871014,-94.37622,42390
Kwik Trip #844,55041,44.443257,-92.27515,42391
Kwik Trip #806,55060,44.090303,-93.218557,42392
Kwik Trip #681,55376,45.217806,-93.598222,42393
Raleigh Municipal Building Deck,27601,35.779082,-78.641779,42396
City of Raleigh,27601,35.777283,-78.639281,42397
City of Raleigh - Walnut Creek Wetland Center,27610,35.760503,-78.625345,42398
City of Raleigh - Optimist Park and Community Center,27609,35.862603,-78.643641,42399
City of Raleigh - Jaycee Park and Community Center,27607,35.800443,-78.663445,42400
City of Raleigh - Wilders Grove,27610,35.788789,-78.573106,42401
City of Raleigh - Transit Center,27610,35.767483,-78.563464,42402
City of Raleigh - Transit Center,27610,35.767483,-78.563464,42403
Giant Eagle #43 - Pine Township,15090,40.632138,-80.054285,42404
Kwik Trip #430,54304,44.475101,-88.07411,42405
Kwik Trip #633,54701,44.770755,-91.462562,42406
Kwik Trip #485,53121,42.694575,-88.54249,42407
Kwik Trip #367,53933,43.567014,-88.916183,42408
Kwik Trip #827,54304,44.49794,-88.047556,42409
Kwik Trip #761,54601,43.808392,-91.249744,42411
Kwik Trip #434,54956,44.175548,-88.486274,42412
Kwik Trip #422,53154,42.87166,-87.933821,42413
Kwik Trip #741,54902,43.995124,-88.54311,42414
Kwik Trip #338,54467,44.469299,-89.545776,42415
Kwik Trip #653,53901,43.534255,-89.443353,42416
Kwik Trip #453,54022,44.872692,-92.620617,42417
Kwik Trip #897,53083,43.773321,-87.733952,42418
Kwik Trip #436,53186,42.994746,-88.201575,42420
Kwik Trip #832,53597,43.191654,-89.452404,42421
Kwik Trip #845,54982,44.073397,-89.283061,42422
Paul Masse Chevrolet,2914,41.823099,-71.347614,42423
Town of Normal - Fire Department Headquarters,61761,40.505132,-88.994211,42460
Town of Normal - Public Works Department,61761,40.496969,-89.004735,42461
Beaufort Street Parking Deck,61761,40.507954,-88.986429,42462
Whole Foods Market,70115,29.920829,-90.117642,42488
Loyola University - New Orleans,70118,29.9347,-90.120883,42492
Heartland Community College - Workforce Development Center,61761,40.535456,-89.013791,42499
New Belgium Brewing,80524,40.593417,-105.0684,42529
NIPSCO HEADQUARTERS-E,46410,41.460671,-87.327074,42538
City of Boulder - Municipal Service Center,80301,40.024578,-105.232194,42542
City of Boulder - Park Central Building,80302,40.0148,-105.2792,42543
Frito Lay LLC,43213,39.986545,-82.823727,42639
Ohio Statehouse Parking Garage,43215,39.960356,-82.998458,42640
GATEWAY TECH ELKHORN 1,53121,42.666735,-88.524261,42656
Riteway Bus Service Inc,53154,42.909432,-87.928747,42659
Norwich Public Utilities,6360,41.526802,-72.063684,42689
OUC INFUSION TEA 01,32804,28.565738,-81.389771,42701
Marriott - Wailea Beach,96753,20.688309,-156.439752,42705
Heartland Community College - Astroth Community Education Center,61761,40.534785,-89.011493,42711
CITY OF GR PARK GOV CENTER RAMP,49503,42.969202,-85.670457,42719
CITY OF GR PARK OTTAWA FULTON 1,49503,42.963679,-85.670993,42720
Ann Arbor Downtown Development Authority - Library Parking Structure,48104,42.278754,-83.745565,42726
CITY OF GR PARK GALLERY PLACE,49503,42.962871,-85.668737,42729
Alexander's Storage,38401,35.61323,-87.034614,42872
Balise Nissan - Warwick,2888,41.742755,-71.428289,42888
Elizabeth Parking Authority - J Christian Bollwage Garage,7201,40.663848,-74.216585,42907
The Green Parking Garage,28202,35.223874,-80.846273,42927
Middle Tennessee Electric Membership Corp - Corporate Headquarters,37129,35.837613,-86.407098,42939
Eaton Corp,15108,40.492883,-80.200182,42966
AAA Car Care Plus,14226,42.979363,-78.821443,42992
AAA Car Care Plus,14221,42.965851,-78.69278,42993
Tynan's Nissan,80525,40.505604,-105.078041,43021
WHOLE FOODS MKT OKCWESTERN 2,73118,35.533862,-97.531053,43022
Mountain Energy Market of Vermont,5155,43.199508,-72.820633,43090
COL GARAGE EVSE 1,33801,28.04433,-81.954245,43124
NATIONAL GRID CHILIS LEOMNSTR,1453,42.525121,-71.713346,43178
NATIONAL GRID CHILIS WESTFORD,1886,42.5703,-71.41896,43182
NATIONAL GRID UNION STATION 1,1604,42.260546,-71.794678,43186
UM PTS GRAND,21201,39.290036,-76.621894,43190
UM PTS PEARL #3,21201,39.290764,-76.62439,43191
UM PTS PRATT,21201,39.28651,-76.624935,43195
UM PTS PLAZA #1,21201,39.28808,-76.622679,43196
DTE Energy - Western Wayne Center,48111,42.244351,-83.444131,43248
DTE Energy - Pontiac Service Center,48320,42.615654,-83.324374,43249
DTE Energy - Headquarters Cato Substation,48226,42.335279,-83.057424,43250
DTE Energy - Headquarters Directors Lot,48226,42.334668,-83.056126,43251
DTE Energy - Headquarters Employee Lot,48226,42.334232,-83.0566,43252
University of Detroit Mercy,48221,42.41423,-83.1364,43253
THOMSON REUTERS EAGAN CAMPUS,55123,44.825192,-93.112679,43254
FLASTER GREENBERG PC,8002,39.934849,-75.029991,43260
ACC ROUNDROCK STAT4,78665,30.563925,-97.658312,43281
JBG SMITH STATION 2,22201,38.890342,-77.085782,43290
JBG SMITH 2231 CRYSTAL DR,22202,38.85424,-77.049408,43292
IBEW LOCAL 46 IBEW LOCAL 46 1,98032,47.424222,-122.256619,43299
VALLEY MED CTR MAIN LOT #5,98055,47.443255,-122.212445,43303
VALLEY MED CTR N GARAGE #1,98055,47.444606,-122.214491,43305
PUBLIC STATIONS ALDO LEOPOLD,53716,43.054704,-89.321148,43308
North Carolina State University - McKimmon Center and Solar House,27606,35.78214,-78.6864,43324
Cambria Suites - Traverse City,49686,44.763048,-85.585342,43329
Great Escape Restaurant,60176,41.955233,-87.865268,43358
Taylor Automotive,27330,35.49416,-79.180591,43363
EVSP WALGREENS STORE 13012,20112,38.672391,-77.396964,43390
